AGE,EDCL,MARRIED,KIDS,OCCAT,INCOME,RISK,NETWORTH,TrueRiskTol,RiskCluster
61,1,1,0,1,31949.289159,0,132038.7002,3.160123915641253,0
66,0,1,1,1,50053.886349,1,73734.55258,1.2950493910736265,0
59,3,1,0,1,502668.8161,2,7726594.0562,2.1402021686494903,0
27,3,1,1,3,69223.459844,0,133074.29784,39.23768994133559,1
35,1,1,2,3,58573.696791,0,227624.36316,26.3400181399797,2
48,1,1,3,3,110757.53575,0,295456.00914,11.65240987557025,2
38,1,1,2,3,94782.891171,1,82278.233181,51.75501399921261,1
44,3,1,2,2,0.0,3,17842311.888,0.4530295121287334,0
52,3,0,1,3,106497.63053,2,651908.71979,8.247235942766366,0
47,1,1,2,1,47923.933738,0,36856.920314,8.247252495004908,0
58,1,1,0,2,79873.222897,2,114122.86088,5.621849532315848,0
79,2,1,0,1,78488.7537,2,1119377.4984,0.5154268787535036,0
56,3,1,0,3,126732.18033,1,1042266.8975,10.531270576732034,0
49,3,1,2,3,95847.867476,0,652219.39909,6.959510068763361,0
76,3,1,0,1,2992583.4179,2,34756728.282,0.4535834753015262,0
54,1,1,0,3,31949.289159,0,228338.92554,3.506119968989954,0
69,3,1,0,1,177851.04298,1,2134366.7538,0.5400951124187496,0
64,3,1,0,1,145901.75383,1,873630.17636,1.5114258481767993,0
54,3,1,0,3,143771.80121,2,347960.80993,6.6773237341929,0
28,3,1,0,3,104367.67792,1,69467.890268,71.22581684926206,3
84,3,0,0,1,1821109.4821,2,231294521.23,0.4590945457048283,0
73,3,0,0,1,22683.995303,0,233009.47093,0.5409926470593247,0
50,3,1,3,3,263049.14741,2,690018.71326,15.8134288291964,2
35,1,1,0,3,51118.862654,0,41941.704768,31.06626994711735,2
58,3,1,0,1,6219461.6229,1,173070114.63,1.003896164530611,0
58,1,1,0,2,79873.222897,2,246782.91966,5.633130795232622,0
67,0,1,0,2,218852.63074,1,2037538.3736,1.3572989504678237,0
65,1,0,0,3,21299.526106,0,179541.56434,1.3966603595148748,0
57,2,0,1,2,87328.057034,2,389695.39517,6.665731838398253,0
72,3,1,0,3,22304863.738,2,334299205.75,0.4778398012691958,0
68,3,0,0,3,67093.507233,1,94239.386022,1.1304480237274972,0
52,3,1,3,3,61768.625707,2,409319.97061,4.499933998469654,0
72,3,1,0,3,935049.19605,3,30644370.02,0.4536138029625129,0
61,3,1,0,3,218320.14259,2,2428994.2848,3.3111603721710665,0
64,3,1,0,1,167201.27993,1,3437148.5957,1.2951385022395103,0
51,3,1,2,2,186370.85343,1,6891902.3514,1.602609650541539,0
48,2,0,1,3,36209.19438,3,19572.795558,16.87538762685251,2
30,2,1,1,3,62833.602012,1,28271.815807,22.392037479209804,2
62,3,1,2,3,276893.83938,1,7676885.369,1.052515032706503,0
36,1,1,1,2,151226.63535,2,748964.93142,80.34633351474253,3
60,3,1,0,2,1395118.9599,1,88353048.988,2.435402256382797,0
64,3,1,0,2,181045.9719,2,7809441.8681,0.7337335318687119,0
51,3,1,1,2,413210.80645,2,5459774.3632,3.725100881144261,0
49,3,1,3,3,96912.843782,1,1726859.079,24.57969346970409,2
41,3,1,3,2,425990.52212,1,5275334.4219,7.26960378128757,0
46,3,1,2,3,227904.92933,2,444789.19007,16.812929262564346,2
40,3,1,1,3,93717.914866,2,206187.49184,27.83755490481337,2
42,1,1,2,3,74548.341371,1,373540.07185,18.690442152709217,2
82,3,1,0,2,53257228.577,1,347049587.56,0.4573864834921151,0
54,3,1,0,3,59638.673096,0,133281.41737,13.010468898757528,2
83,3,0,0,1,2129952.6106,1,30296409.21,0.6046845949935182,0
66,3,0,0,2,97977.820087,0,2146793.9255,0.8738290631997279,0
64,3,1,0,2,181045.9719,2,8051771.7178,0.726460208170695,0
59,3,1,0,3,115017.44097,2,277954.40888,6.266554585526446,0
63,1,1,0,1,33014.265464,0,161553.23318,1.7063930983292863,0
76,3,1,0,2,35495660.255,3,375047902.02,0.4501343556427013,0
73,3,1,0,2,1139524.6467,1,20438555.193,0.5273719914817603,0
42,1,1,1,3,31949.289159,1,5757.9229262,21.71733845673326,2
38,3,1,2,3,183175.92451,1,605824.62443,24.53928861910842,2
64,3,0,0,1,8945.8009645,2,911533.05029,0.9990268267431848,0
54,3,1,3,2,922269.48038,2,6267436.9693,5.448615552606563,0
46,1,1,5,3,85198.104423,0,141876.87786,17.745007901482236,2
63,3,0,0,1,33014.265464,3,1205083.5598,1.4558240270568574,0
87,2,0,0,2,1492351.2966,3,237784818.81,0.4684248362628447,0
45,3,1,1,3,434510.33256,1,1760516.0026,16.666926451907052,2
29,3,1,1,3,346117.29922,3,330355.6499,57.6659262608497,1
45,3,1,3,3,130992.08555,1,770795.32985,13.964617300829364,2
73,3,1,1,2,11137522.201,3,186196314.83,0.45089183773089,0
95,3,0,0,1,1948906.6387,2,78772735.14,0.4704624999998769,0
35,3,0,1,3,80938.199202,1,42459.503592,32.75655655186766,2
80,0,1,0,1,86582.57362,1,3218326.8125,0.4704057308969551,0
63,3,1,0,2,654960.42776,1,9054230.2417,1.5571380139236273,0
77,3,1,0,1,1261996.9218,1,31861197.257,0.6883187450371392,0
58,3,1,0,1,37274.170685,1,890717.53756,3.016151181034436,0
59,1,0,0,1,18104.59719,1,708555.91117,0.9508993331843392,0
48,3,0,0,3,128862.13294,1,228970.6401,14.58188491735428,2
36,3,1,2,2,77743.270286,1,315598.38341,38.66183564344159,1
58,1,1,1,1,39404.123296,0,75391.508818,6.868320159679976,0
45,2,1,2,3,156551.51688,2,1279998.6937,14.01550394235471,2
61,3,1,0,2,237489.71608,1,2072230.8948,2.301421828979196,0
66,0,1,0,1,25559.431327,0,201941.54148,0.8565715589416043,0
63,3,0,0,1,31949.289159,3,1205073.2038,1.3619660112611984,0
73,3,1,0,1,14930967.8,3,197190323.02,0.4907049936732006,0
37,3,1,1,3,207670.37953,2,549902.3514,39.10780793349841,1
52,0,1,0,2,80938.199202,1,1229047.2894,3.273251298940353,0
36,3,1,3,3,77743.270286,2,151404.37622,41.86505551873831,1
66,0,1,0,3,31949.289159,0,107805.71522,0.6453491510448227,0
45,3,1,3,3,480304.31369,1,2733459.9935,12.962954923728958,2
84,3,0,0,1,1821109.4821,2,216933681.52,0.4521370495078942,0
69,3,1,0,2,52162539.433,0,828596177.01,0.5078509140437859,0
59,3,1,1,3,1480317.0644,1,8968275.6368,2.772966457722834,0
48,1,1,2,3,59638.673096,0,20856.936643,37.33617958074744,1
49,3,1,1,3,85198.104423,1,370930.36577,10.148102412082252,0
52,0,1,0,3,38339.146991,0,117022.53429,7.685202772337943,0
52,3,1,0,3,101172.749,2,812012.11626,5.243832618982319,0
43,1,1,1,3,60703.649402,1,34796.080993,21.240523845661627,2
60,3,1,0,3,133122.03816,1,226381.64598,4.871870858828242,0
39,1,1,2,3,127797.15664,0,142912.47551,36.44726400995819,1
55,2,1,1,1,2907385.3135,2,30280875.245,5.790387605988586,0
74,3,1,0,3,372741.70685,2,9399084.2587,0.5474049342089267,0
82,3,1,0,1,531423.17634,1,11542771.391,0.4969156003941413,0
68,3,1,0,2,3397274.4139,2,40477369.693,0.720524141219383,0
49,3,0,0,3,68158.483539,1,422627.40039,4.677054294806805,0
61,3,1,0,3,159746.44579,1,1323286.6754,2.0131342632941926,0
55,0,1,1,3,110757.53575,1,374420.32985,10.946976155712832,0
45,3,1,3,3,141641.8486,1,622601.30634,14.475293273941972,2
62,3,1,0,2,212995.26106,0,4294209.2097,3.29312170691166,0
95,1,0,0,1,186370.85343,1,6544770.0196,0.5603663476045693,0
63,3,1,0,1,105432.65422,1,2398671.9856,0.9949852559773518,0
40,3,1,2,3,170396.20885,1,862031.48269,10.763643058501284,0
45,3,1,3,2,2353597.6347,2,52915933.05,3.937718202613199,0
43,2,1,3,3,57508.720486,3,47223.252776,17.63605960012754,2
95,3,0,0,1,1980855.9278,2,78772735.14,0.4704624999998769,0
49,3,1,2,3,186370.85343,1,837694.93795,5.037603405862258,0
41,3,0,1,3,74548.341371,2,133384.97714,11.782983217418252,2
68,0,1,0,1,51118.862654,0,222654.53005,0.7155842155712009,0
81,3,1,0,2,1640063.5102,1,102465138.15,0.4861018916357156,0
52,3,1,0,2,175721.09037,1,1189901.6982,5.52864085482177,0
55,3,1,0,2,165071.32732,2,357177.629,6.056131168491228,0
64,3,1,0,2,189565.78234,1,4272875.8981,1.4744271689301731,0
87,3,0,0,2,27401840.335,1,502319746.24,0.494750690668189,0
37,3,1,1,3,127797.15664,1,515209.83018,23.568059999735752,2
51,3,0,0,3,109692.55945,1,256206.85826,18.67564966704085,2
50,3,0,0,2,77743.270286,2,655947.55062,5.9034611090267655,0
40,1,1,4,3,69223.459844,2,272465.74135,31.535940247004085,2
73,3,1,0,3,914814.64625,1,18234803.396,0.4521500000000134,0
41,2,1,2,3,50053.886349,0,245022.40366,8.537702718158819,0
50,2,1,2,3,2726339.3416,1,58360069.889,1.9228361445525453,0
54,3,1,0,2,4590047.8758,2,43846168.844,6.686245113523468,0
52,3,1,0,3,233229.81086,2,1969085.369,6.257034053595305,0
55,1,0,0,3,33014.265464,1,229799.11822,5.969047811933942,0
56,3,1,0,3,126732.18033,1,1041500.5552,10.531270576732034,0
68,3,0,0,1,22364.502411,0,150058.09928,0.706051298129695,0
55,3,1,0,0,30884.312854,3,276090.33312,1.918840496983884,0
67,3,1,0,3,3908463.0404,2,268372023.84,0.8166160216395533,0
31,2,1,1,3,151226.63535,3,249936.3145,58.46503042200253,1
76,3,1,0,1,1208748.1065,2,14434160.026,0.4784426476401586,0
32,2,1,2,3,73483.365065,0,118783.05029,37.60901474014133,1
30,1,1,0,3,100107.7727,1,52194.121489,47.65095637386642,1
59,3,1,2,2,1693312.3254,1,74292739.713,2.552521505421973,0
64,2,0,0,3,23429.478716,0,95999.902025,1.185958881095985,0
64,3,1,0,3,118212.36989,2,57775.992815,2.0600577206935307,0
71,3,1,0,1,116508.4078,1,3060191.0516,0.4545724137931034,0
63,3,1,0,2,817901.80247,1,3434041.8027,3.0386288285356864,0
72,2,1,0,2,1004272.6559,1,13856296.538,0.7720588235288686,0
31,3,1,2,3,117147.39358,2,-25786.38145,59.566439889642055,1
72,2,0,0,2,26624.407632,1,584801.99216,0.4813438016528841,0
68,3,1,0,1,91587.962255,1,1911816.8191,0.7532195334061591,0
65,3,1,0,1,54313.79157,1,1677046.8321,0.6211282995954598,0
55,3,1,0,2,2374897.1608,2,63982743.762,5.906517395818026,0
36,3,1,2,2,77743.270286,1,201164.84324,38.507034720803134,1
54,3,1,0,1,97977.820087,2,626536.5774,4.798390227398789,0
32,3,1,0,3,66028.530928,1,40284.74853,46.99647638533935,1
57,3,1,0,3,93717.914866,1,238705.258,6.616770319699164,0
68,3,1,0,1,2023454.9801,2,70471384.389,0.494664099251875,0
56,1,1,2,3,56443.744181,0,121889.84324,5.583232760761272,0
60,3,1,3,2,579347.11008,2,16748720.771,0.9108768672566938,0
67,3,1,0,1,58573.696791,1,170355.81319,1.361977199816823,0
45,3,0,0,3,83068.151813,0,419106.36839,5.766108186915281,0
79,2,1,0,1,78488.7537,2,1201293.2724,0.51426217542184,0
44,3,1,2,2,0.0,3,17222092.456,0.4533521640883461,0
43,3,1,1,3,67093.507233,1,100463.32789,21.841576854437108,2
60,1,1,0,1,30884.312854,0,121372.04442,1.9622293249349605,0
69,0,1,0,3,34079.241769,1,222715.63031,0.5834386581526192,0
39,3,1,1,3,138446.91969,1,1050303.1352,31.19557290555812,2
69,1,1,0,1,25559.431327,1,1260633.0176,0.7549032814586887,0
63,3,0,0,0,123537.25141,1,1438341.5741,0.9806177676511132,0
65,1,1,0,1,40469.099601,0,123236.12018,1.354732416311098,0
64,3,1,0,1,138446.91969,1,855610.77727,1.4967366829603082,0
55,3,1,1,2,90522.98595,1,854575.17962,3.8606286853313385,0
49,3,1,2,3,85198.104423,0,807559.04637,6.767997034746266,0
70,3,1,0,2,638985.78318,2,11391574.135,0.5635961538446111,0
67,2,1,0,1,63898.578318,2,385760.1241,0.9668378299572,0
60,3,1,1,3,403626.01971,1,2690482.6911,2.7099672736654297,0
68,0,1,0,1,51118.862654,0,222654.53005,0.7649312425807376,0
68,3,0,0,1,17039.620885,0,148918.94187,0.7001735655994087,0
38,1,1,1,3,74548.341371,0,113605.06205,48.55783776106203,1
38,1,1,1,3,74548.341371,0,121993.403,48.53662524531872,1
40,3,1,1,3,155486.54057,1,352206.76029,73.93209587349403,3
50,2,1,0,2,4856291.9521,2,26573435.663,26.48458452626356,2
66,0,1,0,3,31949.289159,0,199870.34618,0.6422700615897525,0
47,3,1,2,3,346117.29922,1,3244216.7538,8.106024314497928,0
63,3,0,0,0,113952.46467,1,1402302.776,0.95146993236334,0
67,3,1,0,2,53248.815265,1,392595.06858,0.7910947893213396,0
58,3,1,1,2,292868.48396,1,2929705.7479,3.407351597876463,0
49,3,1,2,3,340792.41769,1,3593523.8406,4.8586798805199525,0
69,3,1,0,2,2076703.7953,2,38675429.784,0.670935140717738,0
82,3,0,0,1,42599.052212,1,847947.35467,0.5050149542577305,0
69,1,1,0,1,29819.336548,1,1168464.8269,0.7510530545174111,0
38,3,1,1,3,123537.25141,1,53136.515349,84.74655466495558,3
62,1,1,0,1,76678.293981,1,282614.5983,2.511961582178515,0
50,3,0,0,3,54313.79157,2,342006.12345,8.38453000419106,0
95,3,0,0,1,2119302.8475,2,78772735.14,0.4704624999998769,0
64,3,1,0,2,167201.27993,1,1264568.2887,1.3109012880280075,0
61,1,0,0,1,38339.146991,0,1191972.8935,1.182390250198408,0
38,3,1,1,3,123537.25141,1,38762.419987,91.687439480583,3
73,3,1,0,2,1384469.1969,2,20230400.065,0.4790180477527943,0
57,3,1,1,3,37274.170685,0,187443.1744,3.69973899424524,0
61,3,1,0,3,159746.44579,1,1327221.9464,2.010267195336798,0
70,3,1,1,3,331207.63095,1,3929057.4788,0.5446484375,0
67,2,0,0,1,46858.957433,2,719740.36577,0.717111567274452,0
45,3,1,3,3,481369.28999,1,2378767.7988,12.893392043326235,2
55,1,1,0,3,70288.436149,1,68701.548008,6.787947356944678,0
47,1,1,0,3,28754.360243,1,17191.956564,37.4368659455191,1
66,3,1,0,2,4973439.3457,3,225397828.22,1.1184690249657607,0
68,1,1,0,3,69223.459844,0,208206.90725,1.275333288056422,0
52,3,1,0,3,195955.64017,2,1605176.3553,5.872522723880553,0
45,1,0,2,3,68158.483539,2,14757.266492,21.78833306859622,2
60,2,0,0,3,44729.004822,1,230006.23775,3.385497339127157,0
44,3,1,0,3,157616.49318,2,752465.25147,9.399156632161926,0
64,2,1,0,3,68158.483539,1,480724.42848,1.2108941245547902,0
48,3,0,2,3,106497.63053,1,1002820.983,3.1077040007163514,0
64,3,1,0,2,167201.27993,1,1257319.1052,1.3883122038999367,0
57,3,1,0,1,182110.94821,3,1733694.0235,8.016853360193164,0
63,0,1,0,1,24494.455022,0,113553.28217,2.150756026437179,0
65,1,0,0,3,21299.526106,0,192414.04311,1.373314934964737,0
80,0,1,0,1,78169.260809,1,3312151.9595,0.4699697802197594,0
30,3,1,2,3,105432.65422,1,162381.7113,43.39971491179732,1
46,3,1,2,3,227904.92933,2,465501.14304,16.812929262564346,2
50,1,1,1,3,74548.341371,0,239430.17636,7.346525085689077,0
65,3,1,0,3,159746.44579,1,730614.14108,1.1524520544293495,0
51,3,1,0,3,171461.18515,0,447481.74396,12.104418118610546,2
62,2,1,0,2,176786.06668,0,1853719.791,2.3706898384107267,0
53,3,1,1,3,169331.23254,1,731131.93991,7.526930559780929,0
46,3,1,0,3,149096.68274,2,610660.86545,21.62895655680619,2
44,3,1,0,3,157616.49318,2,716219.33377,9.399156632161926,0
68,2,1,0,1,116082.41728,1,1504205.5846,0.9792847552760924,0
55,3,0,0,2,176786.06668,1,4292552.2534,2.759151203177412,0
69,3,1,0,2,1096925.5945,1,10773322.338,0.5040188643134262,0
54,3,1,0,3,119277.34619,1,852296.86479,9.815382367485396,0
63,3,1,0,1,5090586.7393,2,86023989.876,1.6382465392053125,0
45,3,1,3,2,1874358.2973,2,7716238.0797,10.335942287410624,0
46,1,1,5,3,85198.104423,0,129470.41803,17.969703990883616,2
42,1,1,2,3,112887.48836,1,149229.62116,29.644278933484365,2
56,3,0,0,2,374871.65946,1,2403207.9033,3.7578825973176304,0
45,1,0,2,3,68158.483539,2,17967.619203,20.819314250251985,2
68,3,0,0,1,41534.075906,2,1500166.7538,0.5246058478921554,0
48,3,1,3,3,280088.76829,2,975843.66427,9.719694453166657,0
50,3,1,1,3,138446.91969,2,1055066.8844,10.416184131148803,0
55,1,1,1,2,66028.530928,1,679455.61724,5.212272328554215,0
64,2,1,0,3,70288.436149,1,475546.44024,1.221229858402378,0
61,0,1,0,3,85198.104423,0,409785.98955,3.196298196398261,0
84,3,0,0,1,35144.218075,0,582005.87851,0.5424543918918919,0
40,1,1,2,3,106497.63053,0,137423.80797,14.464218549559174,2
38,1,1,3,3,76678.293981,1,136491.77008,28.44209277512117,2
40,1,1,2,3,105432.65422,0,145708.58916,14.249860357326444,2
67,3,1,1,2,1096925.5945,2,20811370.346,0.9672767831919532,0
58,3,1,0,3,718859.00607,2,12145592.782,2.41243650743667,0
56,3,1,2,3,692234.59844,1,7947176.3553,2.0385865216547536,0
60,1,1,1,3,25559.431327,1,17605.160026,57.35598328526913,1
76,3,1,1,1,1404703.7467,2,21326062.378,0.458967507332422,0
77,3,1,0,2,510123.65024,3,12978109.732,0.4705285714285714,0
66,3,0,0,1,74548.341371,1,1657991.8354,0.6032910548227319,0
53,3,1,1,3,106497.63053,1,420349.08556,6.041047192663735,0
66,3,1,0,2,77743.270286,0,1346276.9432,1.1558655150803432,0
60,3,1,0,2,317362.93898,1,1465888.4716,3.167065379763331,0
40,2,1,3,3,166136.30363,1,341540.10451,23.06821379630864,2
52,1,1,0,2,13290904.29,1,118414377.53,8.671226126477743,0
75,3,1,0,3,9122587.0311,3,81097424.03,0.4602510597627239,0
48,3,1,3,3,164006.35102,1,744801.82887,9.450495694860024,0
36,3,1,2,2,77743.270286,1,317980.258,38.71961204794256,1
36,1,1,2,3,87328.057034,2,191378.44546,27.431674764869697,2
63,1,0,0,3,36209.19438,0,27484.761594,3.456665731130782,0
57,3,1,0,3,90522.98595,1,312439.81058,2.633577024798804,0
56,3,1,0,2,1980855.9278,1,15011298.596,3.955284898600572,0
36,2,0,1,3,30884.312854,2,-1552.360875,18.98314151911039,2
53,3,1,3,2,69223.459844,1,132867.17831,5.412599796629349,0
39,3,1,1,3,94782.891171,1,299080.60091,21.026880761365,2
60,2,1,0,3,159746.44579,1,1243545.6564,2.193945387657916,0
75,3,1,0,2,25452933.697,2,892992745.59,0.5452334970270736,0
66,3,0,0,2,96912.843782,0,2174755.0621,0.8640029068468826,0
52,3,1,2,3,165071.32732,2,245125.96342,10.23688708991848,0
65,1,1,0,1,99042.796392,1,1125694.644,1.0817791954119644,0
41,3,1,2,3,420665.64059,1,2027700.196,8.230497021428949,0
67,3,1,0,3,991492.94023,1,13123093.403,0.7100835108814565,0
46,3,1,3,3,1650713.2732,3,44128887.002,4.3669618661287535,0
95,1,0,0,1,185305.87712,1,6544770.0196,0.5606048440609401,0
33,1,1,0,3,87328.057034,2,102938.40627,78.61074868688652,3
48,2,0,0,3,69223.459844,2,2182522.0444,5.677045609162642,0
86,2,1,0,1,3322726.0725,1,15563997.061,0.5016361044274397,0
54,3,0,2,3,39404.123296,1,241915.61071,3.771766687028213,0
61,3,1,0,2,1277971.5664,2,17873379.817,1.8488923864200788,0
40,3,1,2,3,87328.057034,1,104181.12345,23.376537694693425,2
52,1,1,0,2,13290904.29,1,111573219.46,8.37031304664094,0
58,1,1,0,1,268374.02893,0,166814.06924,10.058947580399336,0
61,3,1,3,2,1459017.5383,1,12502770.411,3.1108854394192136,0
67,3,1,0,1,122472.27511,2,2029253.5924,0.6970609639615329,0
62,3,0,1,3,1128874.8836,1,41351414.108,0.717735607996094,0
58,3,1,1,2,292868.48396,1,2928670.1502,3.4510596051891973,0
69,3,1,0,3,526098.29481,2,2697214.0758,0.5776314655251166,0
56,0,0,1,3,21299.526106,0,43536.525147,3.843949455660254,0
40,3,1,0,2,405755.97232,1,2267751.7309,13.307168097619332,2
63,1,1,0,1,38339.146991,1,88087.93599,2.5590418443213765,0
55,2,1,0,3,78808.246592,1,394769.82364,7.757247645538971,0
63,3,1,1,2,191695.73495,2,5801728.7067,1.7216633106753707,0
70,3,1,0,2,23067386.773,2,251020585.24,0.5338911137141567,0
64,1,0,0,1,22364.502411,0,5281.5480078,20.84578558892008,2
75,3,1,0,3,32566975.416,2,387721546.05,0.4521115741135032,0
56,2,1,1,3,82003.175508,0,309747.25669,8.330076481508057,0
48,1,1,3,2,0.0,0,603277.05421,8.668025745543193,0
68,3,1,0,1,103302.70161,1,3960125.4082,0.6537507234671276,0
33,3,1,1,3,267309.05263,1,370329.71914,61.26792583960764,1
50,2,1,5,2,135251.99077,1,2986663.6185,16.512131208563744,2
36,1,1,2,3,87328.057034,2,137527.36773,27.431674764869697,2
65,1,1,1,1,20234.549801,0,202459.3403,0.8439595003088247,0
60,1,1,0,2,59638.673096,1,226174.52645,3.33643823176066,0
73,3,0,0,1,21299.526106,0,239223.05683,0.5363486842106601,0
61,3,1,1,2,289673.55504,2,3367763.5532,1.960351923360073,0
70,3,1,0,3,28296420.432,2,857292691.41,0.4527879512854256,0
55,3,1,0,2,1948906.6387,1,13624322.665,8.66848545068975,0
45,2,1,2,3,127797.15664,2,185889.77792,26.573970541830093,2
73,3,1,0,2,1139524.6467,1,20117519.922,0.5302472460026084,0
88,3,0,0,1,37274.170685,1,947571.84847,4.688839285714286,0
48,3,1,0,3,127797.15664,1,337811.95297,11.67857406355292,2
64,1,0,0,1,12779.715664,0,71984.392554,1.4247341178182793,0
31,2,1,4,3,38339.146991,1,81346.195297,38.633319951205806,1
57,3,1,0,3,108627.58314,1,835416.62312,9.772971833079872,0
66,3,0,0,3,220450.0952,1,4164138.145,0.6581770002323417,0
51,3,0,4,2,902034.93058,1,9361802.7433,7.615550603064921,0
62,3,1,1,3,607036.49402,2,10407756.368,0.9493244528007648,0
36,3,1,2,3,395106.20926,3,204634.09536,58.81898839515542,1
74,3,1,0,3,4536799.0606,2,73450798.824,0.4655153863636343,0
52,3,1,0,3,88393.033339,2,287896.14631,5.132352998717632,0
68,2,1,0,1,116082.41728,1,1576697.42,0.9855895927022504,0
62,3,1,0,2,149096.68274,2,3235517.7335,1.0919778056431086,0
40,3,1,2,3,234294.78716,1,634717.79882,19.11255486576485,2
84,3,0,0,1,35144.218075,0,582005.87851,0.5479945652173913,0
79,3,1,0,2,2886085.7873,2,55517354.344,0.4734501122410136,0
66,3,0,0,3,220450.0952,1,4173458.5238,0.6580217843288113,0
48,3,1,0,3,127797.15664,1,359663.06336,11.354339936602528,0
67,3,1,0,3,1011727.49,1,13962963.096,0.7196729690904602,0
34,1,1,1,3,101172.749,0,238601.69824,26.729600522093325,2
36,1,1,1,3,28754.360243,0,4660.1894187,22.7665453099128,2
65,3,1,0,2,239619.66869,1,11038435.336,0.7377314168125211,0
45,3,1,1,3,514383.55546,1,2201162.8021,13.662456935654802,2
39,3,1,3,2,6262060.6751,2,72361350.098,8.267562138082297,0
66,3,1,0,2,556982.60767,2,14273435.271,1.0900437911422396,0
31,2,1,1,3,50053.886349,0,35054.980405,32.708373302811644,2
56,1,0,2,3,31949.289159,0,82723.54017,5.555245911571733,0
70,3,1,0,2,27284692.942,2,166545849.44,0.5051184974415607,0
48,1,1,6,3,110757.53575,0,125307.31548,20.35925074518812,2
51,3,0,0,3,34079.241769,1,48269.206401,5.541859638358408,0
52,3,1,2,2,323752.79681,3,5342648.2691,4.716321627902954,0
52,3,1,0,3,101172.749,2,829203.03723,5.243761381667769,0
31,2,0,1,3,83068.151813,3,316892.88047,18.679639854856,2
44,2,1,1,2,159746.44579,1,5918440.5617,4.152774174667817,0
68,3,0,0,1,23429.478716,0,150161.65905,0.7085358648340698,0
